"order","family","sci_name","common_name","iucn_2024","status","mass_g","habitat","habitat_density","migration","trophic_level","trophic_niche","primary_lifestyle","range_size","lifespan","repro_age","clutches_per_year","kipps_distance","hand_wing_index","nest_type","majority_nesting_location","most_common_nesting_location","second_nesting_location","nest_category","any_tree_nest","ground_nest","shrub_nest","snag_nest","live_tree_nest","conifer_nest","deciduous_nest","majority_foraging_location","most_common_foraging_location","second_foraging_location","av_id","elton_id","d_id","elton_common_name","elton_sci_name","elton_syn","d_sci_name","for_hawking","for_foliage_gleaning","for_bark_gleaning","fstimb","diet_inv","diet_nect","diet_seed","for_strat_ground","for_strat_understory","for_strat_canopy","elevational_range","forest_use","primary_habitat","habitat_breadth","primary_diet","diet_breadth","eco_spec_index","old_growth"
"CHARADRIIFORMES"," Laridae","Rhodostethia rosea","Ross's Gull","LC","Rare/Accidental",187,"Coastal","open",2,"Carnivore","Aquatic predator","Aerial",1043162.18,21,0,0.8,152.2,60.1,"saucer","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"water","water","ground",2590,4437,2140,"Ross's Gull","Rhodostethia rosea",NA,NA,0,0,0,0,80,0,0,40,0,0,0,0,"Coastal",4,"Invertebrate",2,1.097,0
"CHARADRIIFORMES"," Laridae","Rissa tridactyla","Black-legged Kittiwake","VU","Vulnerable",416,"Marine","open",2,"Carnivore","Aquatic predator","Aerial",2307068.48,20,5,1,179.1,59.4,"cup","cliff","cliff_nest",NA,"built.structure",0,0,0,0,0,0,0,"water","water",NA,2595,4440,2070,"Black-legged Kittiwake","Rissa tridactyla",NA,NA,0,0,0,0,30,0,10,0,0,0,0,0,"Sea",3,"Fish",3,1.046,0
"CHARADRIIFORMES"," Laridae","Rissa brevirostris","Red-legged Kittiwake","VU","Rare/Accidental Vulnerable",377,"Marine","open",2,"Carnivore","Aquatic predator","Aerial",192125.06,21,4,1,185.2,62.2,"cup","cliff","cliff_nest",NA,"built.structure",0,0,0,0,0,0,0,"water","water",NA,2594,4441,2080,"Red-legged Kittiwake","Rissa brevirostris",NA,NA,0,0,0,0,40,0,0,0,0,0,0,0,"Sea",2,"Fish",2,1.398,0
"CHARADRIIFORMES"," Laridae","Pagophila eburnea","Ivory Gull","NT","Rare/Accidental Near-threatened",550,"Marine","open",2,"Carnivore","Aquatic predator","Aerial",17367390.8,17,2,1,201.8,61,"saucer","ground","ground_nest","cliff_nest","built.structure",0,60,0,0,0,0,0,"ground","ground","water",2593,4436,2090,"Ivory Gull","Pagophila eburnea",NA,NA,0,0,0,0,30,0,0,70,0,0,1900,0,"Sea",3,"Fish",3,1.046,0
"CHARADRIIFORMES"," Laridae","Xema sabini","Sabine's Gull","LC","",198,"Marine","open",2,"Carnivore","Aquatic predator","Generalist",563350.81,15,2,0.8,156.8,59.4,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground","water",2592,4438,2100,"Sabine's Gull","Xema sabini",NA,NA,0,0,0,0,40,0,10,70,0,0,0,0,"Coastal",3,"Carnivore",5,0.824,0
"CHARADRIIFORMES"," Laridae","Chroicocephalus philadelphia","Bonaparte's Gull","LC","",210.7,"Wetland","open",2,"Carnivore","Omnivore","Aerial",4415568.74,18,2,1,153.2,59,"saucer","tree","live_tree_nest","any_tree_nest","built.structure",90,10,0,0,90,80,10,"water","water","ground",2596,4426,2110,NA,"Larus philadelphia","Chroicocephalus philadelphia","Larus philadelphia",0,0,0,0,50,0,0,10,0,0,600,0,"Coastal",3,"Carnivore",2,1.222,0
"CHARADRIIFORMES"," Laridae","Chroicocephalus ridibundus","Black-headed Gull","LC","Rare/Accidental",284,"Wetland","open",2,"Carnivore","Aquatic predator","Generalist",17767358.5,32,1.5,1,169.9,58.6,"scrape","ground","ground_nest","cliff_nest","open",0,80,0,0,0,0,0,NA,"ground","water",2599,4424,2120,NA,"Larus ridibundus","Chroicocephalus ridibundus","Larus ridibundus",0,0,0,0,70,0,10,50,0,0,500,0,"Wetland",5,"Invertebrate",4,0.699,0
"CHARADRIIFORMES"," Laridae","Leucophaeus atricilla","Laughing Gull","LC","Rare/Accidental",307.4,"Marine","open",2,"Carnivore","Aquatic predator","Aerial",1565115.04,19,3,1,166.5,57.3,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,NA,"water","ground",2609,4433,2150,NA,"Larus atricilla","Leucophaeus atricilla","Larus atricilla",0,0,0,0,40,0,0,40,10,0,0,0,"Coastal",1,"Invertebrate",3,1.523,0
"CHARADRIIFORMES"," Laridae","Leucophaeus pipixcan","Franklin's Gull","LC","",280,"Coastal","open",3,"Omnivore","Omnivore","Generalist",1433191.74,9,2,1,154.5,55.6,"scrape","float","float_nest",NA,"open",0,0,0,0,0,0,0,NA,"ground","understory",2608,4434,2160,NA,"Larus pipixcan","Leucophaeus pipixcan","Larus pipixcan",10,0,0,0,40,0,20,40,30,0,2500,0,"Coastal",4,"Carnivore",4,0.796,0
"CHARADRIIFORMES"," Laridae","Larus crassirostris","Black-tailed Gull","LC","Rare/Accidental",561,"Coastal","open",2,"Carnivore","Aquatic predator","Aerial",187875.39,NA,NA,NA,217.2,59.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"water","water",NA,2619,4371,NA,"Black-tailed Gull",NA,NA,NA,NA,NA,NA,NA,30,0,0,0,0,0,0,0,"Coastal",2,"Fish",3,1.222,0
"CHARADRIIFORMES"," Laridae","Larus heermanni","Heermann's Gull","NT","Near-threatened",500,"Coastal","open",1,"Carnivore","Aquatic predator","Aerial",842438.69,27,3.75,1,185.8,55.2,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"water","water","ground",2617,4373,2170,"Heermann's Gull","Larus heermanni",NA,NA,0,0,0,0,40,0,0,20,0,0,50,0,"Coastal",2,"Fish",2,1.398,0
"CHARADRIIFORMES"," Laridae","Larus canus","Common Gull","LC","Rare/Accidental",412.5,"Coastal","open",3,"Carnivore","Omnivore","Terrestrial",17992527.98,33,3,1,206.2,58.6,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"water","water","ground",2623,4376,2180,"Mew Gull","Larus canus","Larus brachyrhynchus",NA,0,0,0,0,40,0,0,40,0,0,1400,0,"Coastal",2,"Carnivore",6,0.921,0
"CHARADRIIFORMES"," Laridae","Larus brachyrhynchus","Short-billed Gull","","",412.5,"Coastal","open",3,"Carnivore","Omnivore","Terrestrial",17992527.98,33,3,1,206.2,58.6,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"water","water","ground",2623,4376,2180,"Mew Gull","Larus canus",NA,"Larus canus",0,0,0,0,40,0,0,40,0,0,1280,0,"Coastal",6,"Invertebrate",2,0.921,0
"CHARADRIIFORMES"," Laridae","Larus delawarensis","Ring-billed Gull","LC","",516.3,"Coastal","open",2,"Carnivore","Omnivore","Terrestrial",5396423.36,28,3,1,205.5,56.2,"saucer","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"ground","ground","water",2622,4381,2190,"Ring-billed Gull","Larus delawarensis",NA,NA,0,0,0,0,30,0,10,70,0,0,100,0,"Coastal",4,"Carnivore",5,0.699,0
"CHARADRIIFORMES"," Laridae","Larus occidentalis","Western Gull","LC","",922.8,"Marine","open",2,"Carnivore","Omnivore","Generalist",91633.8,20,5.4,1,200.6,51,"saucer","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"ground","ground","water",2625,4388,2200,"Western Gull","Larus occidentalis",NA,NA,0,0,0,0,20,0,0,80,0,0,0,0,"Coastal",2,"Fish",3,1.222,0
"CHARADRIIFORMES"," Laridae","Larus smithsonianus","American Herring Gull","LC","",1091,"Coastal","open",2,"Carnivore","Aquatic predator","Generalist",12348737.52,31,4.5,0.9,240.8,56.1,"saucer","ground","ground_nest","cliff_nest","built.structure",10,60,0,0,10,5,5,"water","water","ground",2633,4396,2220,"Herring Gull","Larus argentatus",NA,"Larus argentatus",0,0,0,0,30,0,0,40,0,0,2000,7,"Coastal",7,"Carnivore",4,0.553,0
"CHARADRIIFORMES"," Laridae","Larus vegae","Vega Gull","","Rare/Accidental",1091,"Coastal","open",2,"Carnivore","Aquatic predator","Generalist",1540126.95,NA,NA,NA,230.3,53.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Coastal",6,"Carnivore",6,0.444,0
"CHARADRIIFORMES"," Laridae","Larus marinus","Great Black-backed Gull","LC","Rare/Accidental",1649.7,"Coastal","open",2,"Omnivore","Omnivore","Terrestrial",1075355.21,19,4.5,1,248.1,52.3,"saucer","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"ground","ground","water",2638,4384,1280,"Great Black-backed Gull","Larus marinus",NA,NA,0,0,0,0,20,0,20,80,0,0,0,0,"Coastal",5,"Carnivore",5,0.602,0
"CHARADRIIFORMES"," Laridae","Larus hyperboreus","Glaucous Gull","LC","",1529,"Coastal","open",3,"Carnivore","Omnivore","Generalist",2430897.95,22,4,0.8,240.9,51.8,"saucer","cliff","cliff_nest","ground_nest","built.structure",0,30,0,0,0,0,0,NA,"ground","water",2637,4390,2250,"Glaucous Gull","Larus hyperboreus",NA,NA,0,0,0,0,20,0,0,50,0,0,0,0,"Coastal",3,"Carnivore",4,0.921,0
"CHARADRIIFORMES"," Laridae","Larus fuscus","Lesser Black-backed Gull","LC","Rare/Accidental",762.4,"Coastal","open",2,"Carnivore","Aquatic predator","Generalist",4200335.24,20,3,1,235.5,57.4,"saucer",NA,"ground_nest","cliff_nest","built.structure",0,40,0,0,0,0,0,"water","water","ground",2628,4411,2206,"Lesser Black-backed Gull","Larus fuscus",NA,NA,0,0,0,0,30,0,0,30,0,0,0,0,"Coastal",7,"Carnivore",4,0.553,0
"CHARADRIIFORMES"," Laridae","Larus californicus","California Gull","LC","",683.4,"Coastal","open",2,"Omnivore","Omnivore","Terrestrial",1997786.84,27,4,1,220.2,58.4,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"ground","ground","water",2626,4383,2210,"California Gull","Larus californicus",NA,NA,0,0,0,0,20,0,20,80,0,0,2770,0,"Coastal",4,"Carnivore",4,0.796,0
"CHARADRIIFORMES"," Laridae","Larus glaucescens","Glaucous-winged Gull","LC","",1056.5,"Coastal","open",3,"Carnivore","Aquatic predator","Generalist",899194.26,32,5.4,1,218.2,53,"saucer","cliff","cliff_nest","ground_nest","built.structure",0,30,0,0,0,0,0,"water","water","ground",2636,4386,2240,"Glaucous-winged Gull","Larus glaucescens",NA,NA,0,0,0,0,30,0,0,30,0,0,0,0,"Coastal",3,"Carnivore",4,0.921,0
"CHARADRIIFORMES"," Laridae","Larus schistisagus","Slaty-backed Gull","LC","Rare/Accidental",1323,"Coastal","open",2,"Carnivore","Omnivore","Generalist",1114985.14,20,3,1,231,53.1,"saucer",NA,"ground_nest","cliff_nest","built.structure",0,50,0,0,0,0,0,"water","water","ground",2635,4403,2205,"Slaty-backed Gull","Larus schistisagus",NA,NA,0,0,0,0,30,0,0,30,0,0,0,0,"Coastal",2,"Carnivore",4,1.097,0
"CHARADRIIFORMES"," Laridae","Larus glaucoides","Iceland Gull","LC","",693.3,"Coastal","open",3,"Carnivore","Aquatic predator","Generalist",1717217.56,18,4,1,216.7,54.9,"saucer","cliff","cliff_nest","ground_nest","built.structure",0,30,0,0,0,0,0,"water","water","ground",2634,4391,2230,"Iceland Gull","Larus glaucoides","Larus thayeri",NA,0,0,0,0,20,0,10,30,0,0,0,0,"Coastal",3,"Fish",3,1.046,0
"CHARADRIIFORMES"," Laridae","Sternula antillarum","Least Tern","LC","Rare/Accidental",45.9,"Marine","open",3,"Carnivore","Aquatic predator","Aerial",1340830.63,24,2,1,114.2,69.1,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"water","water",NA,2645,4474,2290,NA,"Sterna antillarum","Sternula antillarum","Sterna antillarum",0,0,0,0,50,0,0,0,0,0,500,0,"Coastal",4,"Fish",2,1.097,0
"CHARADRIIFORMES"," Laridae","Hydroprogne caspia","Caspian Tern","LC","",655,"Wetland","open",3,"Carnivore","Aquatic predator","Aerial",6293644.91,26,3,1,268.2,65.1,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"water","water",NA,2653,4447,2310,NA,"Sterna caspia","Hydroprogne caspia","Sterna caspia",0,0,0,0,0,0,0,0,0,0,500,0,"Coastal",4,"Fish",1,1.398,0
"CHARADRIIFORMES"," Laridae","Chlidonias niger","Black Tern","LC","",65.3,"Wetland","open",3,"Carnivore","Aquatic predator","Aerial",12943719.56,17,2,1.2,123.7,62.1,"platform","float","float_nest","ground_nest","platform",0,40,0,0,0,0,0,"water","water",NA,2658,4488,2320,"Black Tern","Chlidonias niger",NA,NA,20,0,0,0,40,0,0,0,0,0,1540,0,"Wetland",3,"Fish",2,1.222,0
"CHARADRIIFORMES"," Laridae","Sterna forsteri","Forster's Tern","LC","",149,"Wetland","open",3,"Carnivore","Aquatic predator","Aerial",1801878.95,12,2,1,173.5,68.7,"platform","float","float_nest","ground_nest","platform",0,20,0,0,0,0,0,"water","water",NA,2669,4469,2360,"Forster's Tern","Sterna forsteri",NA,NA,0,0,0,0,20,0,0,0,0,0,2500,0,"Wetland",3,"Fish",2,1.222,0
"CHARADRIIFORMES"," Laridae","Sterna paradisaea","Arctic Tern","LC","",110,"Coastal","open",3,"Carnivore","Aquatic predator","Aerial",10398468.44,34,3.5,1,181.1,69.1,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"water","water",NA,2666,4465,2350,"Arctic Tern","Sterna paradisaea",NA,NA,0,0,0,0,10,0,0,0,0,0,100,0,"Coastal",4,"Fish",2,1.097,0
"CHARADRIIFORMES"," Laridae","Sterna hirundo","Common Tern","LC","",129.2,"Marine","open",3,"Carnivore","Aquatic predator","Aerial",30248469.5,25,3,1,170.6,67.3,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"water","water",NA,2664,4463,2340,"Common Tern","Sterna hirundo",NA,NA,0,0,0,0,10,0,0,0,0,0,4000,0,"Coastal",6,"Fish",2,0.921,0
"CHARADRIIFORMES"," Laridae","Thalasseus elegans","Elegant Tern","NT","Rare/Accidental Near-threatened",260,"Coastal","open",3,"Carnivore","Aquatic predator","Aerial",1309.31,24,3,1,194.5,66.6,"scrape","ground","ground_nest",NA,"open",0,100,0,0,0,0,0,"water","water",NA,2674,4451,2390,NA,"Sterna elegans","Thalasseus elegans","Sterna elegans",0,0,0,0,0,0,0,0,0,0,100,0,"Coastal",2,"Fish",1,1.699,0
"PODICIPEDIFORMES"," Podicipedidae","Podilymbus podiceps","Pied-billed Grebe","LC","",411.9,"Wetland","open",2,"Carnivore","Aquatic predator","Aquatic",21361785.48,13,1,1.5,41.8,34,"platform","float","float_nest",NA,"platform",0,0,0,0,0,0,0,"water","water",NA,554,5005,680,"Pied-billed Grebe","Podilymbus podiceps",NA,NA,0,0,0,0,70,0,0,0,0,0,4080,0,"Wetland",3,"Invertebrate",2,1.222,0
"PODICIPEDIFORMES"," Podicipedidae","Podiceps auritus","Horned Grebe","VU","Vulnerable",453,"Wetland","open",3,"Carnivore","Aquatic predator","Aquatic",16211072.27,5,1,1.25,57.2,42.2,"platform","float","float_nest",NA,"platform",0,0,0,0,0,0,0,"water","water",NA,563,5013,690,"Horned Grebe","Podiceps auritus",NA,NA,0,0,0,0,40,0,0,0,0,0,1000,0,"Wetland",3,"Invertebrate",3,1.046,0
"PODICIPEDIFORMES"," Podicipedidae","Podiceps grisegena","Red-necked Grebe","LC","",1023,"Wetland","open",3,"Carnivore","Aquatic predator","Aquatic",17383433.44,6,2,1,66.8,40.9,"platform","float","float_nest",NA,"platform",0,0,0,0,0,0,0,"water","water",NA,561,5010,700,"Red-necked Grebe","Podiceps grisegena",NA,NA,0,0,0,0,50,0,0,0,0,0,3016,0,"Wetland",3,"Carnivore",2,1.222,0
"PODICIPEDIFORMES"," Podicipedidae","Podiceps nigricollis","Eared Grebe","LC","",412.4,"Wetland","open",3,"Carnivore","Aquatic predator","Aquatic",16435591.3,12,1,1.25,55.1,44,"platform","float","float_nest",NA,"platform",0,0,0,0,0,0,0,"water","water",NA,564,5015,710,"Black-necked Grebe","Podiceps nigricollis",NA,NA,0,0,0,0,80,0,0,0,0,0,3530,0,"Wetland",4,"Invertebrate",3,0.921,0
"PODICIPEDIFORMES"," Podicipedidae","Aechmophorus occidentalis","Western Grebe","LC","",1137,"Wetland","open",3,"Carnivore","Aquatic predator","Aquatic",4866227.6,14,1,1,75.4,40.8,"platform","float","float_nest",NA,"platform",0,0,0,0,0,0,0,"water","water",NA,570,5024,720,"Western Grebe","Aechmophorus occidentalis",NA,NA,0,0,0,0,10,0,0,0,0,0,2100,0,"Wetland",3,"Fish",2,1.222,0
"PODICIPEDIFORMES"," Podicipedidae","Aechmophorus clarkii","Clark's Grebe","LC","",1090.9,"Wetland","open",3,"Carnivore","Aquatic predator","Aquatic",3589069.35,11,1,1,79.8,41.8,"platform","float","float_nest",NA,"platform",0,0,0,0,0,0,0,"water","water",NA,571,5026,730,"Clark's Grebe","Aechmophorus clarkii",NA,NA,0,0,0,0,10,0,0,0,0,0,2100,0,"Wetland",3,"Fish",2,1.222,0
"PHAETHONTIFORMES"," Phaethontidae","Phaethon rubricauda","Red-tailed Tropicbird","LC","Rare/Accidental",671.9,"Marine","open",3,"Carnivore","Aquatic predator","Aerial",187720.42,NA,NA,NA,226,68.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"water","water",NA,579,5047,NA,"Red-tailed Tropicbird",NA,NA,NA,NA,NA,NA,NA,40,0,0,0,0,0,250,0,"Sea",2,"Fish",2,1.398,0
"GAVIIFORMES"," Gaviidae","Gavia stellata","Red-throated Loon","LC","",1486,"Wetland","open",3,"Carnivore","Aquatic predator","Aquatic",16657775.71,23,4,0.9,130.7,47.6,"saucer","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"water","water",NA,1966,5440,2410,"Red-throated Loon","Gavia stellata",NA,NA,0,0,0,0,10,0,0,0,0,0,1070,3,"Wetland",3,"Fish",2,1.222,0
"GAVIIFORMES"," Gaviidae","Gavia arctica","Arctic Loon","LC","Rare/Accidental",2251.1,"Wetland","open",3,"Carnivore","Aquatic predator","Aquatic",18911193.89,27,2.5,0.9,145.3,50.8,"platform","ground","ground_nest",NA,"platform",0,100,0,0,0,0,0,"water","water",NA,1967,5442,2420,"Arctic Loon","Gavia arctica",NA,NA,0,0,0,0,20,0,0,0,0,0,500,0,"Wetland",2,"Fish",2,1.398,0
"GAVIIFORMES"," Gaviidae","Gavia pacifica","Pacific Loon","LC","",2251.1,"Wetland","open",3,"Carnivore","Aquatic predator","Aquatic",5397186.87,20,3,1,139,47.9,"platform","ground","ground_nest",NA,"platform",0,100,0,0,0,0,0,"water","water",NA,1968,19927,2430,"Pacific Loon","Gavia pacifica",NA,NA,0,0,0,0,20,0,0,0,0,0,500,0,"Wetland",2,"Fish",2,1.398,0
"GAVIIFORMES"," Gaviidae","Gavia immer","Common Loon","LC","",4956.8,"Wetland","open",3,"Carnivore","Aquatic predator","Aquatic",9453280.12,32,6,1,178,49.3,"platform","ground","ground_nest",NA,"platform",0,100,0,0,0,0,0,"water","water",NA,1969,5446,2440,"Common Loon","Gavia immer",NA,NA,0,0,0,0,10,0,0,0,0,0,500,0,"Wetland",2,"Fish",3,1.222,0
"GAVIIFORMES"," Gaviidae","Gavia adamsii","Yellow-billed Loon","NT","Rare/Accidental Near-threatened",4944.3,"Wetland","open",3,"Carnivore","Aquatic predator","Aquatic",4030133.52,11,4,1,190.2,51,"saucer","ground","ground_nest",NA,"built.structure",0,100,0,0,0,0,0,"water","water",NA,1970,5447,2450,"Yellow-billed Loon","Gavia adamsii",NA,NA,0,0,0,0,20,0,0,0,0,0,500,0,"Wetland",3,"Fish",1,1.523,0
"PROCELLARIIFORMES"," Diomedeidae","Phoebastria immutabilis","Laysan Albatross","NT","Near-threatened",3145.9,"Marine","open",2,"Carnivore","Aquatic predator","Aquatic",45350856.11,NA,NA,NA,313,66.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"water","water",NA,2026,5582,NA,"Laysan Albatross",NA,NA,NA,NA,NA,NA,NA,70,0,0,0,0,0,50,0,"Sea",1,"Invertebrate",3,1.523,0
"PROCELLARIIFORMES"," Diomedeidae","Phoebastria nigripes","Black-footed Albatross","NT","Near-threatened",3188.4,"Marine","open",2,"Carnivore","Aquatic predator","Aquatic",84626560.97,NA,NA,NA,313.2,64.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"water","water",NA,2025,5581,NA,"Black-footed Albatross",NA,NA,NA,NA,NA,NA,NA,20,0,0,0,0,0,50,0,"Sea",2,"Carnivore",2,1.398,0
"PROCELLARIIFORMES"," Diomedeidae","Phoebastria albatrus","Short-tailed Albatross","VU","Vulnerable",4411,"Marine","open",2,"Carnivore","Aquatic predator","Aquatic",48012515.04,NA,NA,NA,364.8,66.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"water","water",NA,2027,5580,NA,"Short-tailed Albatross",NA,NA,NA,NA,NA,NA,NA,70,0,0,0,0,0,150,0,"Sea",2,"Invertebrate",2,1.398,0
"PROCELLARIIFORMES"," Hydrobatidae","Hydrobates furcatus","Fork-tailed Storm-Petrel","LC","",59.7,"Marine","open",3,"Carnivore","Aquatic predator","Aerial",19594359.95,14,3.5,1,93.8,60.8,"burrow","cliff","cliff_nest",NA,"burrow",0,0,0,0,0,0,0,"water","water",NA,2014,5622,2460,"Fork-tailed Storm-petrel","Oceanodroma furcata",NA,"Oceanodroma furcata",0,0,0,0,60,0,0,0,0,0,0,0,"Sea",3,"Fish",2,1.222,0
"PROCELLARIIFORMES"," Hydrobatidae","Hydrobates leucorhous","Leach's Storm-Petrel","VU","Vulnerable",36.7,"Marine","open",3,"Carnivore","Aquatic predator","Aerial",110025337.7,NA,NA,NA,88.2,58.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Sea",2,"Fish",2,1.398,0
"PROCELLARIIFORMES"," Procellariidae","Fulmarus glacialis","Northern Fulmar","LC","Rare/Accidental",611.9,"Marine","open",3,"Carnivore","Aquatic predator","Aquatic",29451058.1,31,5,0.95,162.5,51.1,"scrape","cliff","cliff_nest","ground_nest","open",0,20,0,0,0,0,0,"water","water",NA,2040,5462,2500,"Northern Fulmar","Fulmarus glacialis",NA,NA,0,0,0,0,40,0,0,0,0,0,300,0,"Sea",2,"Carnivore",2,1.398,0
"PROCELLARIIFORMES"," Procellariidae","Pterodroma ultima","Murphy's Petrel","LC","Rare/Accidental",360,"Marine","open",2,"Carnivore","Aquatic predator","Generalist",66311108.88,NA,NA,NA,175,67.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"water","water",NA,2064,5497,NA,"Murphy's Petrel",NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,"Sea",2,"Invertebrate",2,1.398,0
"PROCELLARIIFORMES"," Procellariidae","Pterodroma inexpectata","Mottled Petrel","NT","Near-threatened",316,"Marine","open",2,"Carnivore","Aquatic predator","Aerial",119601845,NA,NA,NA,166.2,66.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"water","water",NA,2072,5480,NA,"Mottled Petrel",NA,NA,NA,NA,NA,NA,NA,50,0,0,0,0,0,350,0,"Sea",3,"Invertebrate",2,1.222,0
"PROCELLARIIFORMES"," Procellariidae","Pterodroma sandwichensis","Hawaiian Petrel","EN","Rare/Accidental Endangered",400.8,"Marine","open",2,"Carnivore","Aquatic predator","Generalist",19212039.47,NA,NA,NA,133.3,49.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"water","water",NA,2073,19932,NA,"Hawaiian Petrel",NA,NA,NA,NA,NA,NA,NA,50,0,0,0,0,0,3000,4,"Sea",5,"Invertebrate",2,1,0
"PROCELLARIIFORMES"," Procellariidae","Pterodroma cookii","Cook's Petrel","VU","Rare/Accidental Vulnerable",177.9,"Marine","open",2,"Carnivore","Aquatic predator","Aerial",120250835.9,NA,NA,NA,135.5,64.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"water","water",NA,2059,5484,NA,"Cook's Petrel",NA,NA,NA,NA,NA,NA,NA,80,0,0,0,0,0,700,2,"Sea",2,"Invertebrate",3,1.222,0
"PROCELLARIIFORMES"," Procellariidae","Ardenna creatopus","Pink-footed Shearwater","VU","Vulnerable",744,"Marine","open",3,"Carnivore","Aquatic predator","Generalist",14595563.55,NA,NA,NA,203,62.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"water","water",NA,2100,5537,NA,NA,NA,NA,"Puffinus creatopus",NA,NA,NA,NA,50,0,0,0,0,0,390,2,"Sea",3,"Invertebrate",2,1.222,0
"PROCELLARIIFORMES"," Procellariidae","Ardenna carneipes","Flesh-footed Shearwater","NT","Near-threatened",609,"Marine","open",3,"Carnivore","Aquatic predator","Aerial",117469913.7,NA,NA,NA,188.5,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"water","water",NA,2099,5536,NA,NA,NA,NA,"Puffinus carneipes",NA,NA,NA,NA,50,0,0,0,0,0,0,0,"Sea",2,"Carnivore",2,1.398,0
"PROCELLARIIFORMES"," Procellariidae","Ardenna gravis","Great Shearwater","LC","Rare/Accidental",849,"Marine","open",3,"Carnivore","Aquatic predator","Aerial",63607065.14,NA,NA,NA,195.2,61.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"water","water",NA,2098,5539,NA,NA,NA,NA,"Puffinus gravis",NA,NA,NA,NA,40,0,0,0,0,0,600,0,"Sea",3,"Carnivore",3,1.046,0
"PROCELLARIIFORMES"," Procellariidae","Ardenna bulleri","Buller's Shearwater","VU","Vulnerable",407,"Marine","open",3,"Carnivore","Aquatic predator","Aquatic",109799820.9,NA,NA,NA,163.2,59.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"water","water",NA,2095,5535,NA,NA,NA,NA,"Puffinus bulleri",NA,NA,NA,NA,60,0,0,0,0,0,200,3,"Sea",4,"Fish",2,1.097,0
"PROCELLARIIFORMES"," Procellariidae","Ardenna grisea","Sooty Shearwater","NT","Near-threatened",787,"Marine","open",3,"Carnivore","Aquatic predator","Generalist",21320331.91,NA,NA,NA,181.5,61.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"water","water",NA,2097,5540,NA,NA,NA,NA,"Puffinus griseus",NA,NA,NA,NA,30,0,0,0,0,0,1500,4,"Sea",4,"Fish",2,1.097,0
"PROCELLARIIFORMES"," Procellariidae","Ardenna tenuirostris","Short-tailed Shearwater","LC","",559,"Marine","open",3,"Carnivore","Aquatic predator","Generalist",112949641.5,30,6,1,165,63.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"water","water",NA,2096,5541,NA,NA,NA,NA,"Puffinus tenuirostris",NA,NA,NA,NA,30,0,0,0,0,0,0,0,"Sea",4,"Invertebrate",2,1.097,0
