SortID,Order,Family,Species common name,Species scientific name,PhyloName,phylo-duplicate-flag,phylo-fidelity,Str-None,Str-Scrape,Str-Clearing,Str-Ring,Str-Excavation,Str-CavityMod,Str-ExWNest,Str-Mound,Str-Platform,Str-Cup,Str-Dome,Str-DomeAndTube,Loc-Artificial,Loc-EarthHole,Loc-Ground,Loc-Rocks,Loc-TreeHole,Loc-Veg,Loc-Water,Body mass (log),HWI,Latitude,AnnualTemp,TempRange,AnnualPrecip,PrecipRange
99,GALLIFORMES,Cracidae,White-winged Guan,Penelope albipennis,Penelope albipennis,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3.243038049,16.44685018,-4.92,21.4922125,15.0825625,509.3474625,118.1287709
100,GALLIFORMES,Cracidae,Dusky-legged Guan,Penelope obscura,Penelope obscura,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,0,0,0,0,0,1,0,3.247973266,4.863629775,-26.55,19.22408947,21.18107895,1355.45455,115.305908
101,GALLIFORMES,Cracidae,White-crested Guan,Penelope pileata,Penelope pileata,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.096837045,9.643403016,-4.28,26.28055515,12.81332676,1967.86,291.8962871
102,GALLIFORMES,Cracidae,Chestnut-bellied Guan,Penelope ochrogaster,Penelope ochrogaster,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.071756854,10.03791669,-14.55,24.71269905,17.39934095,1531.089267,269.4286217
103,GALLIFORMES,Cracidae,White-browed Guan,Penelope jacucaca,Penelope jacucaca,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3.107888025,16.26389397,-9.52,24.30514891,15.13130543,772.190663,141.9140156
104,GALLIFORMES,Cracidae,Trinidad Piping-guan,Pipile pipile,Pipile pipile,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.259256919,18.67389071,10.65,25.9825,10.41129,1981.5575,199.157125
105,GALLIFORMES,Cracidae,Blue-throated Piping-guan,Pipile cumanensis,Pipile cumanensis,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3.093148414,19.30183402,-3.75,24.94674646,13.41433685,2228.465079,234.4888833
106,GALLIFORMES,Cracidae,White-throated Piping-guan,Pipile grayi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
107,GALLIFORMES,Cracidae,Red-throated Piping-guan,Pipile cujubi,Pipile cujubi,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.077665813,15.57129087,-8.61,25.60889195,15.65806762,1991.999536,304.7686449
108,GALLIFORMES,Cracidae,Black-fronted Piping-guan,Pipile jacutinga,Pipile jacutinga,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.093757783,19.57223822,-23.88,20.48082126,18.54757244,1483.741724,128.9906614
109,GALLIFORMES,Cracidae,Wattled Guan,Aburria aburri,Aburria aburri,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,0,0,0,0,0,1,0,3.147701052,14.97944068,-1.28,19.51496153,13.88689444,1791.585889,176.7755135
110,GALLIFORMES,Cracidae,Horned Guan,Oreophasis derbianus,Oreophasis derbianus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,NA,0,0,0,0,0,1,0,3.316293324,9.00939688,15.56,22.97265882,16.26287647,1978.293529,339.2812659
111,GALLIFORMES,Cracidae,Plain Chachalaca,Ortalis vetula,Ortalis vetula,0,NA,1,0,0,0,0,0,0,0,u,u,0,0,0,0,0,0,1,1,0,2.750199728,11.43402018,18.85,23.57631842,18.42749123,1448.401561,236.0142039
112,GALLIFORMES,Cracidae,Grey-headed Chachalaca,Ortalis cinereiceps,Ortalis cinereiceps,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.692846919,13.33004674,10.09,25.08228727,11.53117582,2866.217273,366.5572705
113,GALLIFORMES,Cracidae,Chestnut-winged Chachalaca,Ortalis garrula,Ortalis garrula,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.725911632,11.94353575,8.98,25.96333182,11.79769409,1977.36,267.4664977
114,GALLIFORMES,Cracidae,Rufous-vented Chachalaca,Ortalis ruficauda,Ortalis ruficauda,0,NA,u,0,0,0,0,0,0,0,0,u,0,0,1,0,1,0,0,1,0,2.768075448,9.873723288,9.52,25.97023889,12.17785033,1300.776956,199.4151758
115,GALLIFORMES,Cracidae,Rufous-headed Chachalaca,Ortalis erythroptera,Ortalis erythroptera,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.800717078,12.25219658,-1.46,22.439375,11.537265,1380.59635,207.5018399
116,GALLIFORMES,Cracidae,Rufous-bellied Chachalaca,Ortalis wagleri,Ortalis wagleri,0,NA,0,0,0,0,0,0,0,0,u,u,0,0,0,0,0,0,0,1,0,2.921160843,17.85197681,24.84,20.71272857,25.567025,865.8728214,220.3897398
117,GALLIFORMES,Cracidae,West Mexican Chachalaca,Ortalis poliocephala,Ortalis poliocephala,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,u,NA,2.880813592,9.835392347,18.07,22.667475,19.98075,1159.215227,261.6803489
118,GALLIFORMES,Cracidae,Chaco Chachalaca,Ortalis canicollis,Ortalis canicollis,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.731588765,13.14876499,-23.3,22.64276352,22.98890755,949.5152264,133.4170101
119,GALLIFORMES,Cracidae,White-bellied Chachalaca,Ortalis leucogastra,Ortalis leucogastra,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2.695324041,17.19149178,13.89,24.68513333,15.87877619,1719.853333,344.1275022
120,GALLIFORMES,Cracidae,Colombian Chachalaca,Ortalis columbiana,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,11.93080782,NA,NA,NA,NA,NA
121,GALLIFORMES,Cracidae,Speckled Chachalaca,Ortalis guttata,Ortalis guttata,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.738558599,15.00279256,-7.81,24.10084944,13.62120797,2071.512883,200.5733985
122,GALLIFORMES,Cracidae,East Brazilian Chachalaca,Ortalis araucuan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,NA,0,0,0,0,0,1,0,NA,11.64757957,NA,NA,NA,NA,NA
123,GALLIFORMES,Cracidae,Scaled Chachalaca,Ortalis squamata,NA,NA,NA,0,0,0,0,0,0,0,0,u,u,0,0,0,0,0,0,0,1,0,NA,10.01645347,NA,NA,NA,NA,NA
124,GALLIFORMES,Cracidae,Little Chachalaca,Ortalis motmot,Ortalis motmot,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,0,0,1,0,0,1,0,2.716003344,14.84231273,1.26,26.00688889,12.02194799,2264.559283,294.7598384
125,GALLIFORMES,Cracidae,Buff-browed Chachalaca,Ortalis superciliaris,Ortalis superciliaris,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.762378429,12.28942928,-3.51,26.63142394,12.61143606,1917.437746,336.5179614
126,GALLIFORMES,Cracidae,Nocturnal Curassow,Nothocrax urumutum,Nothocrax urumutum,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,0,0,0,0,0,1,0,3.230448921,14.50698936,-2.34,25.23116154,12.24194423,2714.848205,214.7093537
127,GALLIFORMES,Cracidae,Great Curassow,Crax rubra,Crax rubra,0,NA,0,0,0,0,0,0,0,0,u,u,0,0,0,0,0,0,0,1,0,3.616265405,9.333437375,12.74,24.26814625,14.16049138,2244.718375,298.9358896
128,GALLIFORMES,Cracidae,Blue-billed Curassow,Crax alberti,Crax alberti,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,NA,0,0,0,0,0,1,0,3.447158031,10.7371522,8.25,24.85904074,11.66722481,2061.243704,256.3961981
129,GALLIFORMES,Cracidae,Yellow-knobbed Curassow,Crax daubentoni,Crax daubentoni,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,NA,0,0,0,0,0,1,0,3.397924374,6.376181962,9.41,25.98571739,12.53886623,1261.484319,198.3811629
130,GALLIFORMES,Cracidae,Black Curassow,Crax alector,Crax alector,0,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.458184436,5.265603499,2.75,26.08732153,11.56396639,2415.765657,292.5928492
131,GALLIFORMES,Cracidae,Bare-faced Curassow,Crax fasciolata,Crax fasciolata,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.414973348,8.92362083,-14.42,24.4418797,17.65669314,1593.421472,249.938347
132,GALLIFORMES,Cracidae,Belem Curassow,Crax pinima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,GALLIFORMES,Cracidae,Wattled Curassow,Crax globulosa,Crax globulosa,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.397940009,10.73205753,-6.14,25.66278686,12.77285292,2413.319442,216.3924005
134,GALLIFORMES,Cracidae,Red-billed Curassow,Crax blumenbachii,Crax blumenbachii,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.544068044,9.725234098,-18.49,22.30218837,15.69618605,1301.136,175.7981758
135,GALLIFORMES,Cracidae,Crestless Curassow,Mitu tomentosum,Mitu tomentosum,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3.339971885,8.523539582,2.58,26.08001618,11.82946994,2528.355087,277.9779935
136,GALLIFORMES,Cracidae,Alagoas Curassow,Mitu mitu,Mitu mitu,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3.454916475,6.850840685,NA,24.61864286,10.94399143,1515.165714,216.9064857
137,GALLIFORMES,Cracidae,Razor-billed Curassow,Mitu tuberosum,Mitu tuberosum,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.442395097,10.19148292,-8.27,24.95928382,14.90128751,2076.233058,265.6695124
138,GALLIFORMES,Cracidae,Salvin's Curassow,Mitu salvini,Mitu salvini,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3.491361694,8.296451389,-1.58,24.91947297,11.38475135,2700.757027,161.5866878
139,GALLIFORMES,Cracidae,Horned Curassow,Pauxi unicornis,Pauxi unicornis,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,0,0,0,0,0,1,0,3.573246513,7.9408867,-14.87,21.22999259,17.00533704,1874.234852,241.3916322
140,GALLIFORMES,Cracidae,Sira Curassow,Pauxi koepckeae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,GALLIFORMES,Cracidae,Helmeted Curassow,Pauxi pauxi,Pauxi pauxi,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,NA,0,0,0,0,0,1,0,3.49383293,7.709751851,8.57,24.10551667,12.80338571,1628.041381,224.1016814
142,GALLIFORMES,Numididae,Helmeted Guineafowl,Numida meleagris,Numida meleagris,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.113609151,21.1122201,-4.21,23.49726669,20.61619338,970.8758565,196.7602502
143,GALLIFORMES,Numididae,White-breasted Guineafowl,Agelastes meleagrides,Agelastes meleagrides,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.911157609,20.69923827,6.49,25.95348197,13.66329656,1882.009508,317.7798082
144,GALLIFORMES,Numididae,Black Guineafowl,Agelastes niger,Agelastes niger,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.845091836,17.97641717,0.64,24.44510435,12.69188852,1811.664513,242.8239297
145,GALLIFORMES,Numididae,Vulturine Guineafowl,Acryllium vulturinum,Acryllium vulturinum,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.123851641,18.56743204,2.95,24.96728684,17.28218375,480.6023487,113.9391996
146,GALLIFORMES,Numididae,Plumed Guineafowl,Guttera plumifera,Guttera plumifera,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.937527922,16.55902854,1.18,24.27570534,12.98258992,1766.817779,233.0840869
147,GALLIFORMES,Numididae,Western Crested Guineafowl,Guttera verreauxi,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
148,GALLIFORMES,Numididae,Eastern Crested Guineafowl,Guttera pucherani,Guttera pucherani,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.060320029,53.88878281,-4.39,23.72306287,16.35563005,1346.917824,211.6770173
149,GALLIFORMES,Numididae,Southern Crested Guineafowl,Guttera edouardi,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
150,GALLIFORMES,Odontophoridae,Stone Partridge,Ptilopachus petrosus,Ptilopachus petrosus,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.285557309,21.27159197,10.12,26.39963306,21.5102053,959.9800519,222.3591594
151,GALLIFORMES,Odontophoridae,Nahan's Partridge,Ptilopachus nahani,Francolinus nahani,0,NA,u,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,u,0,0,2.491361694,22.6119403,1.45,23.67140345,13.45471034,1623.145172,148.0701069
152,GALLIFORMES,Odontophoridae,Banded Quail,Philortyx fasciatus,Philortyx fasciatus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,NA,NA,NA,NA,NA,NA,2.113943352,23.01613559,18.38,22.44716087,20.74287826,1077.640826,246.3194213
153,GALLIFORMES,Odontophoridae,Mountain Quail,Oreortyx pictus,Oreortyx pictus,0,NA,0,u,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.367355921,31.61412309,39.79,11.18873231,32.11196813,638.7665462,98.6371053
154,GALLIFORMES,Odontophoridae,Northern Bobwhite,Colinus virginianus,Colinus virginianus,0,NA,0,1,0,0,0,0,0,0,0,u,u,0,0,0,1,0,0,1,0,2.235250612,27.66923741,33.7,15.25514036,33.64717231,1008.969718,97.64410262
155,GALLIFORMES,Odontophoridae,Black-throated Bobwhite,Colinus nigrogularis,Colinus nigrogularis,0,NA,1,u,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.11330815,24.68641397,18.06,25.78267931,14.72133517,1703.936483,234.7269297
156,GALLIFORMES,Odontophoridae,Spot-bellied Bobwhite,Colinus leucopogon,Colinus leucopogon,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,0,0,1,0,0,0,0,2.109511052,23.87352234,NA,NA,NA,NA,NA
157,GALLIFORMES,Odontophoridae,Crested Bobwhite,Colinus cristatus,Colinus cristatus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,0,0,1,0,0,0,0,2.128560807,25.04126635,7.06,25.32883469,12.09761353,2104.829072,278.4348211
158,GALLIFORMES,Odontophoridae,Scaled Quail,Callipepla squamata,Callipepla squamata,0,NA,0,1,0,0,0,0,0,0,0,u,u,0,0,0,1,0,0,0,0,2.264487256,24.23587391,29.82,16.39118423,33.48044876,470.3217413,84.86980189
159,GALLIFORMES,Odontophoridae,Elegant Quail,Callipepla douglasii,Callipepla douglasii,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,2.248169513,23.01413057,25,21.28635588,25.42263824,804.0934412,207.4735939
160,GALLIFORMES,Odontophoridae,Gambel's Quail,Callipepla gambelii,Callipepla gambelii,0,NA,0,1,0,0,0,0,0,0,0,u,0,0,0,1,1,0,0,1,0,2.219977257,28.33686933,33.43,15.4852436,36.1664958,326.4795941,55.84928737
161,GALLIFORMES,Odontophoridae,California Quail,Callipepla californica,Callipepla californica,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.219322508,26.23426737,39.05,11.44549055,31.48812814,587.1132623,82.95149961
162,GALLIFORMES,Odontophoridae,Bearded Wood-partridge,Dendrortyx barbatus,Dendrortyx barbatus,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,u,NA,NA,NA,NA,2.635483747,17.02597963,19.91,19.49553077,21.22075385,1207.175308,219.7783792
163,GALLIFORMES,Odontophoridae,Long-tailed Wood-partridge,Dendrortyx macroura,Dendrortyx macroura,0,NA,0,0,0,0,0,0,0,0,1,u,1,0,0,0,1,u,0,0,0,2.634467194,12.52867546,18.36,21.53458857,20.30581429,1141.386971,249.4081554
164,GALLIFORMES,Odontophoridae,Buffy-crowned Wood-partridge,Dendrortyx leucophrys,Dendrortyx leucophrys,0,NA,0,0,0,0,0,0,0,0,0,u,1,0,0,0,1,0,u,0,0,2.565127331,21.28474189,14,23.34583939,14.9958,2014.474848,309.3285936
165,GALLIFORMES,Odontophoridae,Marbled Wood-quail,Odontophorus gujanensis,Odontophorus gujanensis,0,NA,0,0,0,0,0,0,0,0,u,0,1,0,0,0,1,0,0,0,0,2.497012626,13.30067667,-2.7,25.30126561,13.22305269,2273.969602,270.1387775
166,GALLIFORMES,Odontophoridae,Spot-winged Wood-quail,Odontophorus capueira,Odontophorus capueira,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2.628797486,10.45892372,-22.17,21.06795185,17.99919735,1439.375894,153.8018084
167,GALLIFORMES,Odontophoridae,Black-eared Wood-quail,Odontophorus melanotis,Odontophorus melanotis,0,NA,u,0,0,0,u,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.525044807,24.06810451,11.36,25.13865128,11.48092154,2678.569744,348.0596382
168,GALLIFORMES,Odontophoridae,Rufous-fronted Wood-quail,Odontophorus erythrops,Odontophorus erythrops,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.525044807,27.05553892,3.02,23.32202083,10.57164292,2833.213542,277.3979312
169,GALLIFORMES,Odontophoridae,Black-fronted Wood-quail,Odontophorus atrifrons,Odontophorus atrifrons,0,NA,NA,u,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,u,u,0,0,0,0,2.482873584,9.928627948,8.91,22.91898462,12.38133077,1750.835385,245.6868538
170,GALLIFORMES,Odontophoridae,Chestnut Wood-quail,Odontophorus hyperythrus,Odontophorus hyperythrus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,0,0,1,0,0,0,0,2.53058386,17.30942627,6.6,20.58271905,13.0448381,2778.551952,209.6736624
171,GALLIFORMES,Odontophoridae,Dark-backed Wood-quail,Odontophorus melanonotus,Odontophorus melanonotus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.507855872,14.25464573,0.04,18.2311,10.96859556,1949.43,225.7665778
172,GALLIFORMES,Odontophoridae,Rufous-breasted Wood-quail,Odontophorus speciosus,Odontophorus speciosus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.501059262,20.15681347,-10.12,19.74396716,15.57378955,1803.957746,185.335919
173,GALLIFORMES,Odontophoridae,Tacarcuna Wood-quail,Odontophorus dialeucos,Odontophorus dialeucos,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.414973348,11.34920635,7.97,25.2333,9.85,2448.04,307.1247
174,GALLIFORMES,Odontophoridae,Gorgeted Wood-quail,Odontophorus strophium,Odontophorus strophium,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.480006943,16.2102933,5.54,19.76477273,11.51377273,2025.038182,232.1985182
175,GALLIFORMES,Odontophoridae,Venezuelan Wood-quail,Odontophorus columbianus,Odontophorus columbianus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,0,0,1,0,0,0,0,2.531478917,13.46191282,9.63,23.92385,13.08801667,1464.13,202.7710833
176,GALLIFORMES,Odontophoridae,Black-breasted Wood-quail,Odontophorus leucolaemus,Odontophorus leucolaemus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,u,u,0,0,0,0,2.469822016,18.71175147,9.78,24.08523636,12.17748182,2837.429091,365.5879136
177,GALLIFORMES,Odontophoridae,Stripe-faced Wood-quail,Odontophorus balliviani,Odontophorus balliviani,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.501647969,16.90161569,-15.37,16.80420684,18.51934211,1604.883211,219.2924442
178,GALLIFORMES,Odontophoridae,Starred Wood-quail,Odontophorus stellatus,Odontophorus stellatus,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.526093625,18.78149002,-8.17,24.92643856,14.05122373,2150.192606,229.6036873
179,GALLIFORMES,Odontophoridae,Spotted Wood-quail,Odontophorus guttatus,Odontophorus guttatus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,2.482630654,23.93615307,15.67,23.84037143,15.74584429,1962.822286,300.2315601
180,GALLIFORMES,Odontophoridae,Tawny-faced Quail,Rhynchortyx cinctus,Rhynchortyx cinctus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.176091259,36.26849526,8.84,25.07664528,10.72089981,3250.108113,340.232346
181,GALLIFORMES,Odontophoridae,Singing Quail,Dactylortyx thoracicus,Dactylortyx thoracicus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.304813543,29.86288493,18.42,23.51348133,17.86434533,1404.677827,245.2910744
182,GALLIFORMES,Odontophoridae,Montezuma Quail,Cyrtonyx montezumae,Cyrtonyx montezumae,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.268062878,25.46000502,25.09,18.35847993,28.03202329,715.8092945,154.3736421
183,GALLIFORMES,Odontophoridae,Spot-breasted Quail,Cyrtonyx sallei,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
184,GALLIFORMES,Odontophoridae,Ocellated Quail,Cyrtonyx ocellatus,Cyrtonyx ocellatus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.299245728,28.93518396,15.33,23.15737813,16.0036375,1881.473438,297.55723
185,GALLIFORMES,Phasianidae,Udzungwa Forest-partridge,Xenoperdix udzungwensis,Xenoperdix udzungwensis,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.352066691,25.73585165,NA,NA,NA,NA,NA
186,GALLIFORMES,Phasianidae,Crested Partridge,Rollulus rouloul,Rollulus rouloul,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.335417779,22.23854356,1.5,26.00653038,9.810001646,2751.299198,220.0726536
187,GALLIFORMES,Phasianidae,Hill Partridge,Arborophila torqueola,Arborophila torqueola,0,NA,0,1,0,0,0,0,0,0,0,u,1,0,0,0,1,0,0,0,0,2.537138797,25.19798408,28.62,11.22172022,26.63443304,1210.573893,262.9942691
188,GALLIFORMES,Phasianidae,Rufous-throated Partridge,Arborophila rufogularis,Arborophila rufogularis,0,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.537138797,25.44046852,23.1,21.60015197,22.91406681,1679.913393,367.745734
189,GALLIFORMES,Phasianidae,White-cheeked Partridge,Arborophila atrogularis,Arborophila atrogularis,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.375316039,27.46968627,23.5,20.66499967,22.77873,1708.941589,350.0737125
190,GALLIFORMES,Phasianidae,Taiwan Partridge,Arborophila crudigularis,Arborophila crudigularis,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,2.409544281,27.11864504,23.73,20.3402,17.1193875,2413.35,376.66705
191,GALLIFORMES,Phasianidae,Chestnut-breasted Partridge,Arborophila mandellii,Arborophila mandellii,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,NA,0,0,1,0,0,0,0,2.428134794,21.97785681,28.32,8.4016721,28.10411667,1168.877967,258.0788782
192,GALLIFORMES,Phasianidae,Bar-backed Partridge,Arborophila brunneopectus,Arborophila brunneopectus,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.464593861,26.75857407,18.7,22.81611548,20.43644048,1663.661786,346.1228871
193,GALLIFORMES,Phasianidae,Sichuan Partridge,Arborophila rufipectus,Arborophila rufipectus,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.602179406,19.0647482,28.01,13.18813667,25.82482222,1057.081,225.8111556
194,GALLIFORMES,Phasianidae,Collared Partridge,Arborophila gingica,Arborophila gingica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.403120521,28.05796939,25.04,19.40048488,25.79475698,1608.093372,234.618464
195,GALLIFORMES,Phasianidae,Orange-necked Partridge,Arborophila davidi,Arborophila davidi,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.382017043,26.37096774,11.52,25.18788182,13.67491818,1806.98,304.84358
196,GALLIFORMES,Phasianidae,Chestnut-headed Partridge,Arborophila cambodiana,Arborophila cambodiana,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.456168582,25.8367714,11.87,26.75025833,13.27786667,2102.5025,374.9701667
197,GALLIFORMES,Phasianidae,Malay Partridge,Arborophila campbelli,Arborophila campbelli,0,NA,0,0,0,0,0,0,0,0,u,0,0,u,0,0,1,0,0,0,0,2.526339277,25.04518793,NA,NA,NA,NA,NA
198,GALLIFORMES,Phasianidae,Tan-breasted Partridge,Arborophila rolli,Arborophila rolli,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.526339277,22.56892498,NA,NA,NA,NA,NA
